source,target,relationship
product_B076K321NN,cat_cell_phones,BELONGS_TO
product_B00LA7IH7U,cat_cell_phones,BELONGS_TO
product_B08JQKJF93,cat_cell_phones,BELONGS_TO
product_B001QFU4WC,cat_cell_phones,BELONGS_TO
product_B097MZF398,cat_cell_phones,BELONGS_TO
product_B08K1DNVSW,cat_cell_phones,BELONGS_TO
product_B07RY6GZSJ,cat_cell_phones,BELONGS_TO
product_B09993L85F,cat_cell_phones,BELONGS_TO
product_B08T1WZFN7,cat_cell_phones,BELONGS_TO
product_B09NX6CSPP,cat_cell_phones,BELONGS_TO
product_B0021L9FRU,cat_cell_phones,BELONGS_TO
product_B09KRY84FG,cat_cell_phones,BELONGS_TO
product_B094WXLVG5,cat_cell_phones,BELONGS_TO
product_B0BQHR1V6D,cat_cell_phones,BELONGS_TO
product_B09PPWVQSB,cat_cell_phones,BELONGS_TO
product_B071RFBN8M,cat_cell_phones,BELONGS_TO
product_B07N4BF1Y7,cat_cell_phones,BELONGS_TO
product_B097S2NZFQ,cat_cell_phones,BELONGS_TO
product_B0BRZD28C9,cat_cell_phones,BELONGS_TO
product_B08QZFHPHK,cat_cell_phones,BELONGS_TO
product_B078NJ5W3N,cat_cell_phones,BELONGS_TO
product_B01N533TXR,cat_cell_phones,BELONGS_TO
product_B00ACMCARM,cat_cell_phones,BELONGS_TO
product_B00FH4MFM0,cat_cell_phones,BELONGS_TO
product_B005EHFBE4,cat_cell_phones,BELONGS_TO
product_B09LPBQBPT,cat_cell_phones,BELONGS_TO
product_B08YN5PRNG,cat_cell_phones,BELONGS_TO
product_B08GMBCM5V,cat_cell_phones,BELONGS_TO
product_B0BQYFJ9VM,cat_cell_phones,BELONGS_TO
product_B08HJZ35RR,cat_cell_phones,BELONGS_TO
product_B0B783YH4L,cat_cell_phones,BELONGS_TO
product_B07NQQRY61,cat_cell_phones,BELONGS_TO
product_B08J4JPN7J,cat_cell_phones,BELONGS_TO
product_B08FYLJK6B,cat_cell_phones,BELONGS_TO
product_B07PK19RBL,cat_cell_phones,BELONGS_TO
product_B07WPX7VCG,cat_cell_phones,BELONGS_TO
product_B08RDHK355,cat_cell_phones,BELONGS_TO
product_B005GTIRIM,cat_cell_phones,BELONGS_TO
product_B0BPP8QTTR,cat_cell_phones,BELONGS_TO
product_B00CLU3GHQ,cat_cell_phones,BELONGS_TO
product_B0046REOM8,cat_cell_phones,BELONGS_TO
product_B0BT9W9WR7,cat_cell_phones,BELONGS_TO
product_B09352C4XY,cat_cell_phones,BELONGS_TO
product_B0899WW4VK,cat_cell_phones,BELONGS_TO
product_B07MC98SJZ,cat_cell_phones,BELONGS_TO
product_B0BWTWDVM4,cat_cell_phones,BELONGS_TO
product_B09PY7YHX7,cat_cell_phones,BELONGS_TO
product_B00ENLX4GE,cat_cell_phones,BELONGS_TO
product_B003YDNMOG,cat_cell_phones,BELONGS_TO
product_B00TYN4R5I,cat_cell_phones,BELONGS_TO
product_B08FF3XMXR,cat_cell_phones,BELONGS_TO
product_B07M9JCLKQ,cat_cell_phones,BELONGS_TO
product_B08R5FFDGY,cat_cell_phones,BELONGS_TO
product_B00I3YQIUG,cat_cell_phones,BELONGS_TO
product_B07RYBGNDQ,cat_cell_phones,BELONGS_TO
product_B0BHMNC211,cat_cell_phones,BELONGS_TO
product_B0B2ZHVWYW,cat_cell_phones,BELONGS_TO
product_B09VB698H9,cat_cell_phones,BELONGS_TO
product_B07JQT1X3P,cat_cell_phones,BELONGS_TO
product_B07DN5Y2W2,cat_cell_phones,BELONGS_TO
product_B000VWVUEW,cat_cell_phones,BELONGS_TO
product_B084MD6Y5H,cat_cell_phones,BELONGS_TO
product_B08BFMH5GZ,cat_cell_phones,BELONGS_TO
product_B08LVQFPJP,cat_cell_phones,BELONGS_TO
product_B084DCHX1N,cat_cell_phones,BELONGS_TO
product_B0BWMNYGJM,cat_cell_phones,BELONGS_TO
product_B0BFCL244S,cat_cell_phones,BELONGS_TO
product_B07PFGF4LD,cat_cell_phones,BELONGS_TO
product_B00AA6WVBU,cat_cell_phones,BELONGS_TO
product_B07PY26MKK,cat_cell_phones,BELONGS_TO
product_B0BDDKXM9M,cat_cell_phones,BELONGS_TO
product_B003DVSANC,cat_cell_phones,BELONGS_TO
product_B07VFVPH9W,cat_cell_phones,BELONGS_TO
product_B08XRDVWQ2,cat_cell_phones,BELONGS_TO
product_B08PZ2QT6C,cat_cell_phones,BELONGS_TO
product_B06ZYK24SV,cat_cell_phones,BELONGS_TO
product_B001493UOY,cat_cell_phones,BELONGS_TO
product_B09LP9P1FM,cat_cell_phones,BELONGS_TO
product_B00FQHLMBI,cat_cell_phones,BELONGS_TO
product_B0BC3GSJJG,cat_cell_phones,BELONGS_TO
product_B09V2RSWBW,cat_cell_phones,BELONGS_TO
product_B09RVDVM47,cat_cell_phones,BELONGS_TO
product_B07Z48VH98,cat_cell_phones,BELONGS_TO
product_B0972VXQCX,cat_cell_phones,BELONGS_TO
product_B01C2FW2GU,cat_cell_phones,BELONGS_TO
product_B0833FBYKQ,cat_cell_phones,BELONGS_TO
product_B017ENK2DU,cat_cell_phones,BELONGS_TO
product_B089P37K6X,cat_cell_phones,BELONGS_TO
product_B0B6153ZY2,cat_cell_phones,BELONGS_TO
product_B09B1NP1CH,cat_cell_phones,BELONGS_TO
product_B096YZQHQ2,cat_cell_phones,BELONGS_TO
product_B000K892KQ,cat_cell_phones,BELONGS_TO
product_B08KSJLN31,cat_cell_phones,BELONGS_TO
product_B0B529LWQ3,cat_cell_phones,BELONGS_TO
product_B08TDT5ZJD,cat_cell_phones,BELONGS_TO
product_B09WYN3TK7,cat_cell_phones,BELONGS_TO
product_B08HJHP6Y6,cat_cell_phones,BELONGS_TO
product_B0BHCZ2WFK,cat_cell_phones,BELONGS_TO
product_B07215XFYG,cat_cell_phones,BELONGS_TO
product_B08C5K14K3,cat_cell_phones,BELONGS_TO
product_B08HK13HGH,cat_cell_phones,BELONGS_TO
product_B07RZ42MSZ,cat_cell_phones,BELONGS_TO
product_B0007Q3TNC,cat_cell_phones,BELONGS_TO
product_B077Y2HK5Y,cat_cell_phones,BELONGS_TO
product_B007WN48LA,cat_cell_phones,BELONGS_TO
product_B07MBJJHK6,cat_cell_phones,BELONGS_TO
product_B08YP8R1TN,cat_cell_phones,BELONGS_TO
product_B08KFFTRZH,cat_cell_phones,BELONGS_TO
product_B001L17Q22,cat_cell_phones,BELONGS_TO
product_B008KCSL9W,cat_cell_phones,BELONGS_TO
product_B077F17R8H,cat_cell_phones,BELONGS_TO
product_B08KY7QSZL,cat_cell_phones,BELONGS_TO
product_B073WWKM76,cat_cell_phones,BELONGS_TO
product_B0033WSDVK,cat_cell_phones,BELONGS_TO
product_B071W62WGJ,cat_cell_phones,BELONGS_TO
product_B08YFJVW99,cat_cell_phones,BELONGS_TO
product_B09NLW3TH6,cat_cell_phones,BELONGS_TO
product_B004PSSODS,cat_cell_phones,BELONGS_TO
product_B0BHNHQGD7,cat_cell_phones,BELONGS_TO
product_B08HYPFZQL,cat_cell_phones,BELONGS_TO
product_B095S18VBF,cat_cell_phones,BELONGS_TO
product_B07L3C6D5G,cat_cell_phones,BELONGS_TO
product_B07TTDZR98,cat_cell_phones,BELONGS_TO
product_B08126B44P,cat_cell_phones,BELONGS_TO
product_B09N14BR22,cat_cell_phones,BELONGS_TO
product_B0B7BYV6NF,cat_cell_phones,BELONGS_TO
product_B09SZRGR28,cat_cell_phones,BELONGS_TO
product_B09N83X1ZN,cat_cell_phones,BELONGS_TO
product_B0BNVP59C2,cat_cell_phones,BELONGS_TO
product_B0B2CDQC1B,cat_cell_phones,BELONGS_TO
product_B07CFM5QRJ,cat_cell_phones,BELONGS_TO
product_B07Y1B4NH6,cat_cell_phones,BELONGS_TO
product_B0B6RW7VLB,cat_cell_phones,BELONGS_TO
product_B008HTCEYQ,cat_cell_phones,BELONGS_TO
product_B0739VDLKH,cat_cell_phones,BELONGS_TO
product_B072MZ7LYG,cat_cell_phones,BELONGS_TO
product_B0721TQ8VD,cat_cell_phones,BELONGS_TO
product_B0B6PV17MC,cat_cell_phones,BELONGS_TO
product_B00CQ98C1C,cat_cell_phones,BELONGS_TO
product_B07XVNX6FM,cat_cell_phones,BELONGS_TO
product_B09GPWHBKX,cat_cell_phones,BELONGS_TO
product_B09Q9896N9,cat_cell_phones,BELONGS_TO
product_B08DDHKLVN,cat_cell_phones,BELONGS_TO
product_B08WCTYSDF,cat_cell_phones,BELONGS_TO
product_B01N6NTIRH,cat_cell_phones,BELONGS_TO
product_B000W88J4Y,cat_cell_phones,BELONGS_TO
product_B07V4FWGBH,cat_cell_phones,BELONGS_TO
product_B09R6YM592,cat_cell_phones,BELONGS_TO
product_B07NSB9ZTZ,cat_cell_phones,BELONGS_TO
product_B000C1ASTK,cat_cell_phones,BELONGS_TO
product_B01MTOJ0YY,cat_cell_phones,BELONGS_TO
product_B07YJ34MVF,cat_cell_phones,BELONGS_TO
product_B07HKRCFXR,cat_cell_phones,BELONGS_TO
product_B0BRTYD5J2,cat_cell_phones,BELONGS_TO
product_B09JJCXC2M,cat_cell_phones,BELONGS_TO
product_B001HX36D2,cat_cell_phones,BELONGS_TO
product_B000SFK3HC,cat_cell_phones,BELONGS_TO
product_B08683JKTM,cat_cell_phones,BELONGS_TO
product_B08FRNCQHQ,cat_cell_phones,BELONGS_TO
product_B07C4LHPPC,cat_cell_phones,BELONGS_TO
product_B085F3NP61,cat_cell_phones,BELONGS_TO
product_B0867LVPRN,cat_cell_phones,BELONGS_TO
product_B08HRHB622,cat_cell_phones,BELONGS_TO
product_B08MV9MRLN,cat_cell_phones,BELONGS_TO
product_B01KYAUSQG,cat_cell_phones,BELONGS_TO
product_B09X5QKT1C,cat_cell_phones,BELONGS_TO
product_B07XPFZQY8,cat_cell_phones,BELONGS_TO
product_B082VDPLZS,cat_cell_phones,BELONGS_TO
product_B00D64S0YU,cat_cell_phones,BELONGS_TO
product_B099CD2K16,cat_cell_phones,BELONGS_TO
product_B003Y86OIC,cat_cell_phones,BELONGS_TO
product_B07WWJB1MN,cat_cell_phones,BELONGS_TO
product_B09963SWCY,cat_cell_phones,BELONGS_TO
product_B07PW7FWNS,cat_cell_phones,BELONGS_TO
product_B07TRPH8SD,cat_cell_phones,BELONGS_TO
product_B073J2RWLS,cat_cell_phones,BELONGS_TO
product_B08T4T9DYQ,cat_cell_phones,BELONGS_TO
product_B00G0LTYAU,cat_cell_phones,BELONGS_TO
product_B08PFGPGRM,cat_cell_phones,BELONGS_TO
product_B00LPQ94BY,cat_cell_phones,BELONGS_TO
product_B07XYKK71P,cat_cell_phones,BELONGS_TO
product_B088X48S7L,cat_cell_phones,BELONGS_TO
product_B06XWVLWB1,cat_cell_phones,BELONGS_TO
product_B08NK5PVB5,cat_cell_phones,BELONGS_TO
product_B08PP9FM9N,cat_cell_phones,BELONGS_TO
product_B08FRT6G9W,cat_cell_phones,BELONGS_TO
product_B087W8HWG5,cat_cell_phones,BELONGS_TO
product_B08ZL4ZJQY,cat_cell_phones,BELONGS_TO
product_B000JJGNJO,cat_cell_phones,BELONGS_TO
product_B0B16QPKF5,cat_cell_phones,BELONGS_TO
product_B0BFXHGL14,cat_cell_phones,BELONGS_TO
product_B07FQ7K1F3,cat_cell_phones,BELONGS_TO
product_B002JTIUZW,cat_cell_phones,BELONGS_TO
product_B079K21CHH,cat_cell_phones,BELONGS_TO
product_B0B8PDLMMS,cat_cell_phones,BELONGS_TO
product_B09RG5FYXS,cat_cell_phones,BELONGS_TO
product_B08JKZFFK1,cat_cell_phones,BELONGS_TO
product_B097J2VKNB,cat_cell_phones,BELONGS_TO
product_B000BYPFN2,cat_cell_phones,BELONGS_TO
product_B0BZZWDX5V,cat_cell_phones,BELONGS_TO
product_B0B1HXF9ZQ,cat_cell_phones,BELONGS_TO
product_B09YMQRNS3,cat_cell_phones,BELONGS_TO
product_B0BY5V8P24,cat_cell_phones,BELONGS_TO
product_B07GYY6VTD,cat_cell_phones,BELONGS_TO
product_B09HFW8GRB,cat_cell_phones,BELONGS_TO
product_B09LLBX2PZ,cat_cell_phones,BELONGS_TO
product_B07Y3X3FNF,cat_cell_phones,BELONGS_TO
product_B01N9OOF5P,cat_cell_phones,BELONGS_TO
product_B00C15N310,cat_cell_phones,BELONGS_TO
product_B0BD9C8TR1,cat_cell_phones,BELONGS_TO
product_B092CMB89P,cat_cell_phones,BELONGS_TO
product_B01MYSMLO0,cat_cell_phones,BELONGS_TO
product_B096YJS2HZ,cat_cell_phones,BELONGS_TO
product_B07GBS4G83,cat_cell_phones,BELONGS_TO
product_B08XB5WP5H,cat_cell_phones,BELONGS_TO
product_B09X6ZQ724,cat_cell_phones,BELONGS_TO
product_B08B3NVQ7V,cat_cell_phones,BELONGS_TO
product_B0BWDQ1BP7,cat_cell_phones,BELONGS_TO
product_B006ZFSUMO,cat_cell_phones,BELONGS_TO
product_B08H5HYZ1K,cat_cell_phones,BELONGS_TO
product_B07K9PR1H5,cat_cell_phones,BELONGS_TO
product_B07B19C631,cat_cell_phones,BELONGS_TO
product_B08782T24C,cat_cell_phones,BELONGS_TO
product_B07ST91T8L,cat_cell_phones,BELONGS_TO
product_B08HRHDMXS,cat_cell_phones,BELONGS_TO
product_B076M5BKJB,cat_cell_phones,BELONGS_TO
product_B08M8VJNM3,cat_cell_phones,BELONGS_TO
product_B079B2K621,cat_cell_phones,BELONGS_TO
product_B00U8OR7VI,cat_cell_phones,BELONGS_TO
product_B00AA6WX2M,cat_cell_phones,BELONGS_TO
product_B07GKCRT6R,cat_cell_phones,BELONGS_TO
product_B099RCQZ8Z,cat_cell_phones,BELONGS_TO
product_B09CKDBY62,cat_cell_phones,BELONGS_TO
product_B003W2BRB4,cat_cell_phones,BELONGS_TO
product_B07NVVP6CV,cat_cell_phones,BELONGS_TO
product_B07VR8FG99,cat_cell_phones,BELONGS_TO
product_B09Q1NDYPN,cat_cell_phones,BELONGS_TO
product_B09PMHLVTT,cat_cell_phones,BELONGS_TO
product_B09PHTBYLC,cat_cell_phones,BELONGS_TO
product_B09Z4C3JZ9,cat_cell_phones,BELONGS_TO
product_B08PN7ZDRD,cat_cell_phones,BELONGS_TO
product_B0BDCH215P,cat_cell_phones,BELONGS_TO
product_B07NXVVSQZ,cat_cell_phones,BELONGS_TO
product_B08NLDT3DD,cat_cell_phones,BELONGS_TO
product_B00GU5Q3CI,cat_cell_phones,BELONGS_TO
product_B09QKK5TDC,cat_cell_phones,BELONGS_TO
product_B09G369YDW,cat_cell_phones,BELONGS_TO
product_B00JXQMBZE,cat_cell_phones,BELONGS_TO
product_B0002W2H2K,cat_cell_phones,BELONGS_TO
product_B09PN73JFT,cat_cell_phones,BELONGS_TO
product_B07KN21JYT,cat_cell_phones,BELONGS_TO
product_B00NVQ19NW,cat_cell_phones,BELONGS_TO
product_B07Q8V5H4N,cat_cell_phones,BELONGS_TO
product_B0015K9QX6,cat_cell_phones,BELONGS_TO
product_B09Y5G2K8L,cat_cell_phones,BELONGS_TO
product_B07W4KM98L,cat_cell_phones,BELONGS_TO
product_B0B1J3LHPN,cat_cell_phones,BELONGS_TO
product_B004XISJE4,cat_cell_phones,BELONGS_TO
product_B09CLQJK4L,cat_cell_phones,BELONGS_TO
product_B09TQJJFSP,cat_cell_phones,BELONGS_TO
product_B07V9X47LK,cat_cell_phones,BELONGS_TO
product_B00HFYATG4,cat_cell_phones,BELONGS_TO
product_B09TYDK5CZ,cat_cell_phones,BELONGS_TO
product_B08BX5THCT,cat_cell_phones,BELONGS_TO
product_B00OQ1C336,cat_cell_phones,BELONGS_TO
product_B08DN7QHT9,cat_cell_phones,BELONGS_TO
product_B00KQ0HF7U,cat_cell_phones,BELONGS_TO
product_B07RG7RGJY,cat_cell_phones,BELONGS_TO
product_B082XXNF36,cat_cell_phones,BELONGS_TO
product_B0B5NZBSL7,cat_cell_phones,BELONGS_TO
product_B08WC94F62,cat_cell_phones,BELONGS_TO
product_B0921NWKX3,cat_cell_phones,BELONGS_TO
product_B00WNKPDDE,cat_cell_phones,BELONGS_TO
product_B0BWQRJV7T,cat_cell_phones,BELONGS_TO
product_B07GZDNF4X,cat_cell_phones,BELONGS_TO
product_B009KPORT6,cat_cell_phones,BELONGS_TO
product_B07MNF76BD,cat_cell_phones,BELONGS_TO
product_B001E1W1TM,cat_cell_phones,BELONGS_TO
product_B0BS6T2Q3P,cat_cell_phones,BELONGS_TO
product_B07QGL1VM3,cat_cell_phones,BELONGS_TO
product_B08H75KK7B,cat_cell_phones,BELONGS_TO
product_B00NEEXCTK,cat_cell_phones,BELONGS_TO
product_B087N63YGN,cat_cell_phones,BELONGS_TO
product_B06XYNW66H,cat_cell_phones,BELONGS_TO
product_B08JR6Y1KJ,cat_cell_phones,BELONGS_TO
product_B0896QZLTT,cat_cell_phones,BELONGS_TO
product_B09RGY1DR6,cat_cell_phones,BELONGS_TO
product_B082JVNWWN,cat_cell_phones,BELONGS_TO
product_B0BKG3NPF6,cat_cell_phones,BELONGS_TO
product_B094VQBZNF,cat_cell_phones,BELONGS_TO
product_B0BL648XRC,cat_cell_phones,BELONGS_TO
product_B07YYN95Z8,cat_cell_phones,BELONGS_TO
product_B01M1SHBZ1,cat_cell_phones,BELONGS_TO
product_B07ZZKXLKV,cat_cell_phones,BELONGS_TO
product_B089RBW2PZ,cat_cell_phones,BELONGS_TO
product_B01CPXYP50,cat_cell_phones,BELONGS_TO
product_B0BTTQY5MR,cat_cell_phones,BELONGS_TO
product_B08BF4NMK7,cat_cell_phones,BELONGS_TO
product_B095S1956C,cat_cell_phones,BELONGS_TO
product_B0B2R8H7JM,cat_cell_phones,BELONGS_TO
product_B0BWQ4HZ3V,cat_cell_phones,BELONGS_TO
product_B07SS5HC8D,cat_cell_phones,BELONGS_TO
product_B07BZPJQTW,cat_cell_phones,BELONGS_TO
product_B0064PE4NE,cat_cell_phones,BELONGS_TO
product_B07FFWFRLZ,cat_cell_phones,BELONGS_TO
product_B00NWYANAI,cat_cell_phones,BELONGS_TO
product_B09CFZM3HB,cat_cell_phones,BELONGS_TO
product_B07S5Q5HW7,cat_cell_phones,BELONGS_TO
product_B0044WRYQ8,cat_cell_phones,BELONGS_TO
product_B09C2NWPDX,cat_cell_phones,BELONGS_TO
product_B08LQZR9BW,cat_cell_phones,BELONGS_TO
product_B00NIEORYK,cat_cell_phones,BELONGS_TO
product_B00IRNSW9I,cat_cell_phones,BELONGS_TO
product_B005MWCWVQ,cat_cell_phones,BELONGS_TO
product_B000E8FDVY,cat_cell_phones,BELONGS_TO
product_B09813F5LX,cat_cell_phones,BELONGS_TO
product_B07SXB8VKP,cat_cell_phones,BELONGS_TO
product_B0872BM6CV,cat_cell_phones,BELONGS_TO
product_B09C6N8P6Y,cat_cell_phones,BELONGS_TO
product_B07K339LD7,cat_cell_phones,BELONGS_TO
product_B07CJ7DLHL,cat_cell_phones,BELONGS_TO
product_B07L3NWL5X,cat_cell_phones,BELONGS_TO
product_B088FJF1CJ,cat_cell_phones,BELONGS_TO
product_B07JKSC52N,cat_cell_phones,BELONGS_TO
product_B07ZHMPR16,cat_cell_phones,BELONGS_TO
product_B09R85BXXN,cat_cell_phones,BELONGS_TO
product_B0855NZDMP,cat_cell_phones,BELONGS_TO
product_B071DH5Y5P,cat_cell_phones,BELONGS_TO
product_B07CGT44C4,cat_cell_phones,BELONGS_TO
product_B005TDGXKO,cat_cell_phones,BELONGS_TO
product_B0BM3F9RK1,cat_cell_phones,BELONGS_TO
product_B000X1HCEI,cat_cell_phones,BELONGS_TO
product_B09VW3JMYQ,cat_cell_phones,BELONGS_TO
product_B09WX372XP,cat_cell_phones,BELONGS_TO
product_B07RG4JXZB,cat_cell_phones,BELONGS_TO
product_B0BWHTZQY5,cat_cell_phones,BELONGS_TO
product_B08P7JG1Q5,cat_cell_phones,BELONGS_TO
product_B08KGHD87T,cat_cell_phones,BELONGS_TO
product_B0C174L4SX,cat_cell_phones,BELONGS_TO
product_B0BV7HZH2F,cat_cell_phones,BELONGS_TO
product_B09V1M7KTM,cat_cell_phones,BELONGS_TO
product_B0C4FC31SQ,cat_cell_phones,BELONGS_TO
product_B08Y62HJ79,cat_cell_phones,BELONGS_TO
product_B07947B4DG,cat_cell_phones,BELONGS_TO
product_B07C9Z51DH,cat_cell_phones,BELONGS_TO
product_B08JQJSJJX,cat_cell_phones,BELONGS_TO
product_B084MJN6Z7,cat_cell_phones,BELONGS_TO
product_B00XM28BQ8,cat_cell_phones,BELONGS_TO
product_B0BG9XQ32C,cat_cell_phones,BELONGS_TO
product_B093CN63GT,cat_cell_phones,BELONGS_TO
product_B07FK4B4WS,cat_cell_phones,BELONGS_TO
product_B08QTQHS6K,cat_cell_phones,BELONGS_TO
product_B00HIRXU9Q,cat_cell_phones,BELONGS_TO
product_B097CJXJ37,cat_cell_phones,BELONGS_TO
product_B085M28YSS,cat_cell_phones,BELONGS_TO
product_B00OSL5A7A,cat_cell_phones,BELONGS_TO
product_B00F6LJ4BO,cat_cell_phones,BELONGS_TO
product_B07CXWJ3BQ,cat_cell_phones,BELONGS_TO
product_B07KGG9F63,cat_cell_phones,BELONGS_TO
product_B01K69HHTQ,cat_cell_phones,BELONGS_TO
product_B0848N32XP,cat_cell_phones,BELONGS_TO
product_B07FRZKZBR,cat_cell_phones,BELONGS_TO
product_B07PH1Y4J7,cat_cell_phones,BELONGS_TO
product_B07RYN9NXK,cat_cell_phones,BELONGS_TO
product_B01N2W82N6,cat_cell_phones,BELONGS_TO
product_B075Y3YT8C,cat_cell_phones,BELONGS_TO
product_B016XBLIZK,cat_cell_phones,BELONGS_TO
product_B09CLMQJ4T,cat_cell_phones,BELONGS_TO
product_B00FJ9F50C,cat_cell_phones,BELONGS_TO
product_B0BGG1ZKSP,cat_cell_phones,BELONGS_TO
product_B082QSYT9G,cat_cell_phones,BELONGS_TO
product_B0B4V8V68T,cat_cell_phones,BELONGS_TO
product_B0BG7BNWYN,cat_cell_phones,BELONGS_TO
product_B0BJTVL449,cat_cell_phones,BELONGS_TO
product_B004DFCGTG,cat_cell_phones,BELONGS_TO
product_B00FVYI6O2,cat_cell_phones,BELONGS_TO
product_B08C9F12NJ,cat_cell_phones,BELONGS_TO
product_B07JBXDKJF,cat_cell_phones,BELONGS_TO
product_B0BTNTQFH7,cat_cell_phones,BELONGS_TO
product_B096RYF67K,cat_cell_phones,BELONGS_TO
product_B07715BKN4,cat_cell_phones,BELONGS_TO
product_B0764GW5X5,cat_cell_phones,BELONGS_TO
product_B0155V4BNA,cat_cell_phones,BELONGS_TO
product_B002E06K7G,cat_cell_phones,BELONGS_TO
product_B00O3R38TQ,cat_cell_phones,BELONGS_TO
product_B08PDJ1K88,cat_cell_phones,BELONGS_TO
product_B07FPQ7XCQ,cat_cell_phones,BELONGS_TO
product_B09WT8N5X7,cat_cell_phones,BELONGS_TO
product_B07QQDZ5SN,cat_cell_phones,BELONGS_TO
