source,target,relationship
product_B09JFJ1Q5C,tech_lte,USES_TECHNOLOGY
product_B09JFJ1Q5C,tech_gsm,USES_TECHNOLOGY
product_B09JFJ1Q5C,tech_cdma,USES_TECHNOLOGY
product_B009IQ0GGA,tech_gsm,USES_TECHNOLOGY
product_B009IQ0GGA,tech_2g,USES_TECHNOLOGY
product_B009IQ0GGA,tech_usb,USES_TECHNOLOGY
product_B07K83KHWG,tech_wifi,USES_TECHNOLOGY
product_B07K83KHWG,tech_gsm,USES_TECHNOLOGY
product_B07K83KHWG,tech_2g,USES_TECHNOLOGY
product_B07K83KHWG,tech_cdma,USES_TECHNOLOGY
product_B096FP8WG3,tech_bluetooth,USES_TECHNOLOGY
product_B096FP8WG3,tech_lte,USES_TECHNOLOGY
product_B096FP8WG3,tech_gsm,USES_TECHNOLOGY
product_B09X9FC88M,tech_wifi,USES_TECHNOLOGY
product_B09X9FC88M,tech_lte,USES_TECHNOLOGY
product_B09X9FC88M,tech_gsm,USES_TECHNOLOGY
product_B09X9FC88M,tech_cdma,USES_TECHNOLOGY
product_B078HG8L5N,tech_wifi,USES_TECHNOLOGY
product_B09DFK29P7,tech_wifi,USES_TECHNOLOGY
product_B09DFK29P7,tech_3g,USES_TECHNOLOGY
product_B077GCRPNH,tech_4g,USES_TECHNOLOGY
product_B077GCRPNH,tech_wifi,USES_TECHNOLOGY
product_B077GCRPNH,tech_lte,USES_TECHNOLOGY
product_B08DXKVYQK,tech_wifi,USES_TECHNOLOGY
product_B08DXKVYQK,tech_lte,USES_TECHNOLOGY
product_B08DXKVYQK,tech_gsm,USES_TECHNOLOGY
product_B0B74J524C,tech_bluetooth,USES_TECHNOLOGY
product_B0B74J524C,tech_lte,USES_TECHNOLOGY
product_B0B74J524C,tech_3g,USES_TECHNOLOGY
product_B0B74J524C,tech_wifi,USES_TECHNOLOGY
product_B0B74J524C,tech_gsm,USES_TECHNOLOGY
product_B0B74J524C,tech_usb,USES_TECHNOLOGY
product_B0BGPFNML1,tech_bluetooth,USES_TECHNOLOGY
product_B0BGPFNML1,tech_4g,USES_TECHNOLOGY
product_B0BGPFNML1,tech_wifi,USES_TECHNOLOGY
product_B0BGPFNML1,tech_gsm,USES_TECHNOLOGY
product_B0BGPFNML1,tech_usb,USES_TECHNOLOGY
product_B0748NBWDP,tech_4g,USES_TECHNOLOGY
product_B0748NBWDP,tech_wifi,USES_TECHNOLOGY
product_B0748NBWDP,tech_gsm,USES_TECHNOLOGY
product_B0748NBWDP,tech_lte,USES_TECHNOLOGY
product_B008RBPY14,tech_bluetooth,USES_TECHNOLOGY
product_B08JS1P82B,tech_cdma,USES_TECHNOLOGY
product_B08JS1P82B,tech_lte,USES_TECHNOLOGY
product_B08JS1P82B,tech_wifi,USES_TECHNOLOGY
product_B08JS1P82B,tech_gsm,USES_TECHNOLOGY
product_B08JS1P82B,tech_5g,USES_TECHNOLOGY
product_B07ZJ12GVN,tech_bluetooth,USES_TECHNOLOGY
product_B07ZJ12GVN,tech_gsm,USES_TECHNOLOGY
product_B07ZJ12GVN,tech_2g,USES_TECHNOLOGY
product_B0BGYC7HYQ,tech_wifi,USES_TECHNOLOGY
product_B0BGYC7HYQ,tech_gsm,USES_TECHNOLOGY
product_B0BGYC7HYQ,tech_5g,USES_TECHNOLOGY
product_B092SPMKG6,tech_cdma,USES_TECHNOLOGY
product_B092SPMKG6,tech_lte,USES_TECHNOLOGY
product_B092SPMKG6,tech_wifi,USES_TECHNOLOGY
product_B092SPMKG6,tech_gsm,USES_TECHNOLOGY
product_B092SPMKG6,tech_5g,USES_TECHNOLOGY
product_B08PNTRC2Y,tech_wifi,USES_TECHNOLOGY
product_B08PNTRC2Y,tech_gsm,USES_TECHNOLOGY
product_B08PNTRC2Y,tech_5g,USES_TECHNOLOGY
product_B08PNTRC2Y,tech_cdma,USES_TECHNOLOGY
product_B09J6KMZ85,tech_bluetooth,USES_TECHNOLOGY
product_B09J6KMZ85,tech_lte,USES_TECHNOLOGY
product_B09J6KMZ85,tech_gsm,USES_TECHNOLOGY
product_B00D64PURK,tech_auxiliary,USES_TECHNOLOGY
product_B00D64PURK,tech_3g,USES_TECHNOLOGY
product_B00D64PURK,tech_gsm,USES_TECHNOLOGY
product_B08LP66PZ9,tech_lte,USES_TECHNOLOGY
product_B08LP66PZ9,tech_usb,USES_TECHNOLOGY
product_B0002BRJAG,tech_wifi,USES_TECHNOLOGY
product_B0002BRJAG,tech_gsm,USES_TECHNOLOGY
product_B0002BRJAG,tech_2g,USES_TECHNOLOGY
product_B07Q5FRCJM,tech_wifi,USES_TECHNOLOGY
product_B07Q5FRCJM,tech_lte,USES_TECHNOLOGY
product_B07Q5FRCJM,tech_gsm,USES_TECHNOLOGY
product_B008DSBTAG,tech_nfc,USES_TECHNOLOGY
product_B008DSBTAG,tech_3g,USES_TECHNOLOGY
product_B008DSBTAG,tech_wifi,USES_TECHNOLOGY
product_B008DSBTAG,tech_gsm,USES_TECHNOLOGY
product_B008DSBTAG,tech_umts,USES_TECHNOLOGY
product_B09VB2342C,tech_cdma,USES_TECHNOLOGY
product_B09VB2342C,tech_bluetooth,USES_TECHNOLOGY
product_B09VB2342C,tech_lte,USES_TECHNOLOGY
product_B09VB2342C,tech_4g_lte,USES_TECHNOLOGY
product_B09VB2342C,tech_wifi,USES_TECHNOLOGY
product_B09VB2342C,tech_gsm,USES_TECHNOLOGY
product_B00Q1FFZ9Y,tech_bluetooth,USES_TECHNOLOGY
product_B00Q1FFZ9Y,tech_lte,USES_TECHNOLOGY
product_B00Q1FFZ9Y,tech_4g,USES_TECHNOLOGY
product_B00Q1FFZ9Y,tech_wifi,USES_TECHNOLOGY
product_B00Q1FFZ9Y,tech_hdmi,USES_TECHNOLOGY
product_B00Q1FFZ9Y,tech_gsm,USES_TECHNOLOGY
product_B01NAZYV40,tech_4g,USES_TECHNOLOGY
product_B01NAZYV40,tech_wifi,USES_TECHNOLOGY
product_B01NAZYV40,tech_lte,USES_TECHNOLOGY
product_B01NBRAB4J,tech_cdma,USES_TECHNOLOGY
product_B01NBRAB4J,tech_lte,USES_TECHNOLOGY
product_B01NBRAB4J,tech_wifi,USES_TECHNOLOGY
product_B01NBRAB4J,tech_gsm,USES_TECHNOLOGY
product_B01NBRAB4J,tech_umts,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_hspa,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_cdma,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_bluetooth,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_lte,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_evdo,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_wifi,USES_TECHNOLOGY
product_B0BMWTL2S6,tech_gsm,USES_TECHNOLOGY
product_B01N5PACC8,tech_gsm,USES_TECHNOLOGY
product_B01N5PACC8,tech_3g,USES_TECHNOLOGY
product_B01N5PACC8,tech_2g,USES_TECHNOLOGY
product_B094XGTNGN,tech_3g,USES_TECHNOLOGY
product_B094XGTNGN,tech_4g,USES_TECHNOLOGY
product_B094XGTNGN,tech_wifi,USES_TECHNOLOGY
product_B094XGTNGN,tech_gsm,USES_TECHNOLOGY
product_B094XGTNGN,tech_2g,USES_TECHNOLOGY
product_B084WZQVWX,tech_cdma,USES_TECHNOLOGY
product_B084WZQVWX,tech_lte,USES_TECHNOLOGY
product_B084WZQVWX,tech_4g,USES_TECHNOLOGY
product_B084WZQVWX,tech_wifi,USES_TECHNOLOGY
product_B084WZQVWX,tech_gsm,USES_TECHNOLOGY
product_B07YLKB6CR,tech_wifi,USES_TECHNOLOGY
product_B07YLKB6CR,tech_lte,USES_TECHNOLOGY
product_B07YLKB6CR,tech_gsm,USES_TECHNOLOGY
product_B086MDQBVP,tech_2g,USES_TECHNOLOGY
product_B086MDQBVP,tech_usb,USES_TECHNOLOGY
product_B07MVNFHN2,tech_lte,USES_TECHNOLOGY
product_B07MVNFHN2,tech_4g,USES_TECHNOLOGY
product_B07MVNFHN2,tech_wifi,USES_TECHNOLOGY
product_B07MVNFHN2,tech_gsm,USES_TECHNOLOGY
product_B07MVNFHN2,tech_umts,USES_TECHNOLOGY
product_B00K874HD6,tech_wifi,USES_TECHNOLOGY
product_B00K874HD6,tech_gsm,USES_TECHNOLOGY
product_B00K874HD6,tech_2g,USES_TECHNOLOGY
product_B074Q34TKB,tech_wifi,USES_TECHNOLOGY
product_B074Q34TKB,tech_gsm,USES_TECHNOLOGY
product_B074Q34TKB,tech_3g,USES_TECHNOLOGY
product_B074Q34TKB,tech_2g,USES_TECHNOLOGY
product_B089WJB3SD,tech_wifi,USES_TECHNOLOGY
product_B089WJB3SD,tech_gsm,USES_TECHNOLOGY
product_B089WJB3SD,tech_2g,USES_TECHNOLOGY
product_B089WJB3SD,tech_cdma,USES_TECHNOLOGY
product_B09DZZ2GM6,tech_bluetooth,USES_TECHNOLOGY
product_B09DZZ2GM6,tech_gsm,USES_TECHNOLOGY
product_B09DZZ2GM6,tech_lte,USES_TECHNOLOGY
product_B07Y5KVZX1,tech_wifi,USES_TECHNOLOGY
product_B07Y5KVZX1,tech_lte,USES_TECHNOLOGY
product_B07P6LC9KF,tech_wifi,USES_TECHNOLOGY
product_B07P6LC9KF,tech_gsm,USES_TECHNOLOGY
product_B07P6LC9KF,tech_2g,USES_TECHNOLOGY
product_B097BYW2NK,tech_bluetooth,USES_TECHNOLOGY
product_B097BYW2NK,tech_gsm,USES_TECHNOLOGY
product_B097BYW2NK,tech_5g,USES_TECHNOLOGY
product_B001GIPO9M,tech_wifi,USES_TECHNOLOGY
product_B001GIPO9M,tech_gsm,USES_TECHNOLOGY
product_B001GIPO9M,tech_3g,USES_TECHNOLOGY
product_B07X1WL39V,tech_gsm,USES_TECHNOLOGY
product_B07X1WL39V,tech_nfc,USES_TECHNOLOGY
product_B07X1WL39V,tech_2g,USES_TECHNOLOGY
product_B0725S47VQ,tech_4g,USES_TECHNOLOGY
product_B0725S47VQ,tech_wifi,USES_TECHNOLOGY
product_B0725S47VQ,tech_bluetooth,USES_TECHNOLOGY
product_B0725S47VQ,tech_lte,USES_TECHNOLOGY
product_B097G35FTC,tech_4g,USES_TECHNOLOGY
product_B097G35FTC,tech_lte,USES_TECHNOLOGY
product_B097G35FTC,tech_bluetooth,USES_TECHNOLOGY
product_B076K321NN,tech_bluetooth,USES_TECHNOLOGY
product_B076K321NN,tech_lte,USES_TECHNOLOGY
product_B076K321NN,tech_4g,USES_TECHNOLOGY
product_B076K321NN,tech_wifi,USES_TECHNOLOGY
product_B076K321NN,tech_gsm,USES_TECHNOLOGY
product_B00LA7IH7U,tech_bluetooth,USES_TECHNOLOGY
product_B08JQKJF93,tech_bluetooth,USES_TECHNOLOGY
product_B08JQKJF93,tech_lte,USES_TECHNOLOGY
product_B08JQKJF93,tech_wifi,USES_TECHNOLOGY
product_B08JQKJF93,tech_gsm,USES_TECHNOLOGY
product_B08JQKJF93,tech_usb,USES_TECHNOLOGY
product_B097MZF398,tech_wireless,USES_TECHNOLOGY
product_B097MZF398,tech_cdma,USES_TECHNOLOGY
product_B097MZF398,tech_lte,USES_TECHNOLOGY
product_B097MZF398,tech_4g,USES_TECHNOLOGY
product_B097MZF398,tech_gsm,USES_TECHNOLOGY
product_B08K1DNVSW,tech_lte,USES_TECHNOLOGY
product_B08K1DNVSW,tech_4g,USES_TECHNOLOGY
product_B08K1DNVSW,tech_gsm,USES_TECHNOLOGY
product_B08K1DNVSW,tech_umts,USES_TECHNOLOGY
product_B08K1DNVSW,tech_usb,USES_TECHNOLOGY
product_B07RY6GZSJ,tech_cdma,USES_TECHNOLOGY
product_B07RY6GZSJ,tech_bluetooth,USES_TECHNOLOGY
product_B07RY6GZSJ,tech_gsm,USES_TECHNOLOGY
product_B07RY6GZSJ,tech_2g,USES_TECHNOLOGY
product_B07RY6GZSJ,tech_usb,USES_TECHNOLOGY
product_B09993L85F,tech_4g,USES_TECHNOLOGY
product_B09993L85F,tech_wifi,USES_TECHNOLOGY
product_B08T1WZFN7,tech_nfc,USES_TECHNOLOGY
product_B08T1WZFN7,tech_bluetooth,USES_TECHNOLOGY
product_B08T1WZFN7,tech_lte,USES_TECHNOLOGY
product_B08T1WZFN7,tech_4g,USES_TECHNOLOGY
product_B08T1WZFN7,tech_wifi,USES_TECHNOLOGY
product_B08T1WZFN7,tech_gsm,USES_TECHNOLOGY
product_B08T1WZFN7,tech_usb,USES_TECHNOLOGY
product_B09NX6CSPP,tech_wifi,USES_TECHNOLOGY
product_B09NX6CSPP,tech_lte,USES_TECHNOLOGY
product_B09NX6CSPP,tech_5g,USES_TECHNOLOGY
product_B0021L9FRU,tech_bluetooth,USES_TECHNOLOGY
product_B0021L9FRU,tech_gsm,USES_TECHNOLOGY
product_B0021L9FRU,tech_3g,USES_TECHNOLOGY
product_B09KRY84FG,tech_nfc,USES_TECHNOLOGY
product_B09KRY84FG,tech_ble_50,USES_TECHNOLOGY
product_B09KRY84FG,tech_4g,USES_TECHNOLOGY
product_B09KRY84FG,tech_wifi,USES_TECHNOLOGY
product_B09KRY84FG,tech_gsm,USES_TECHNOLOGY
product_B09KRY84FG,tech_usb,USES_TECHNOLOGY
product_B094WXLVG5,tech_wifi,USES_TECHNOLOGY
product_B094WXLVG5,tech_5g,USES_TECHNOLOGY
product_B0BQHR1V6D,tech_4g,USES_TECHNOLOGY
product_B0BQHR1V6D,tech_gsm,USES_TECHNOLOGY
product_B0BQHR1V6D,tech_usb,USES_TECHNOLOGY
product_B09PPWVQSB,tech_nfc,USES_TECHNOLOGY
product_B09PPWVQSB,tech_bluetooth,USES_TECHNOLOGY
product_B09PPWVQSB,tech_wifi,USES_TECHNOLOGY
product_B09PPWVQSB,tech_usb,USES_TECHNOLOGY
product_B09PPWVQSB,tech_5g,USES_TECHNOLOGY
product_B071RFBN8M,tech_gsm,USES_TECHNOLOGY
product_B071RFBN8M,tech_2g,USES_TECHNOLOGY
product_B071RFBN8M,tech_wireless,USES_TECHNOLOGY
product_B07N4BF1Y7,tech_wifi,USES_TECHNOLOGY
product_B07N4BF1Y7,tech_gsm,USES_TECHNOLOGY
product_B07N4BF1Y7,tech_lte,USES_TECHNOLOGY
product_B07N4BF1Y7,tech_cdma,USES_TECHNOLOGY
product_B097S2NZFQ,tech_wifi,USES_TECHNOLOGY
product_B097S2NZFQ,tech_gsm,USES_TECHNOLOGY
product_B097S2NZFQ,tech_2g,USES_TECHNOLOGY
product_B0BRZD28C9,tech_bluetooth,USES_TECHNOLOGY
product_B0BRZD28C9,tech_lte,USES_TECHNOLOGY
product_B0BRZD28C9,tech_4g,USES_TECHNOLOGY
product_B0BRZD28C9,tech_wifi,USES_TECHNOLOGY
product_B0BRZD28C9,tech_usb,USES_TECHNOLOGY
product_B08QZFHPHK,tech_4g,USES_TECHNOLOGY
product_B08QZFHPHK,tech_wifi,USES_TECHNOLOGY
product_B08QZFHPHK,tech_gsm,USES_TECHNOLOGY
product_B078NJ5W3N,tech_wifi,USES_TECHNOLOGY
product_B078NJ5W3N,tech_gsm,USES_TECHNOLOGY
product_B078NJ5W3N,tech_lte,USES_TECHNOLOGY
product_B078NJ5W3N,tech_cdma,USES_TECHNOLOGY
product_B01N533TXR,tech_4g,USES_TECHNOLOGY
product_B01N533TXR,tech_wifi,USES_TECHNOLOGY
product_B01N533TXR,tech_gsm,USES_TECHNOLOGY
product_B00FH4MFM0,tech_bluetooth,USES_TECHNOLOGY
product_B00FH4MFM0,tech_wifi,USES_TECHNOLOGY
product_B005EHFBE4,tech_wifi,USES_TECHNOLOGY
product_B005EHFBE4,tech_2g,USES_TECHNOLOGY
product_B09LPBQBPT,tech_wifi,USES_TECHNOLOGY
product_B09LPBQBPT,tech_gsm,USES_TECHNOLOGY
product_B09LPBQBPT,tech_5g,USES_TECHNOLOGY
product_B09LPBQBPT,tech_lte,USES_TECHNOLOGY
product_B08YN5PRNG,tech_nfc,USES_TECHNOLOGY
product_B08YN5PRNG,tech_bluetooth,USES_TECHNOLOGY
product_B08YN5PRNG,tech_4g,USES_TECHNOLOGY
product_B08YN5PRNG,tech_wifi,USES_TECHNOLOGY
product_B08YN5PRNG,tech_gsm,USES_TECHNOLOGY
product_B08YN5PRNG,tech_usb,USES_TECHNOLOGY
product_B08GMBCM5V,tech_cdma,USES_TECHNOLOGY
product_B08GMBCM5V,tech_lte,USES_TECHNOLOGY
product_B08GMBCM5V,tech_4g,USES_TECHNOLOGY
product_B08GMBCM5V,tech_wifi,USES_TECHNOLOGY
product_B08GMBCM5V,tech_gsm,USES_TECHNOLOGY
product_B0BQYFJ9VM,tech_nfc,USES_TECHNOLOGY
product_B0BQYFJ9VM,tech_bluetooth,USES_TECHNOLOGY
product_B0BQYFJ9VM,tech_4g,USES_TECHNOLOGY
product_B0BQYFJ9VM,tech_wifi,USES_TECHNOLOGY
product_B0BQYFJ9VM,tech_gsm,USES_TECHNOLOGY
product_B0BQYFJ9VM,tech_usb,USES_TECHNOLOGY
product_B08HJZ35RR,tech_bluetooth,USES_TECHNOLOGY
product_B08HJZ35RR,tech_gsm,USES_TECHNOLOGY
product_B08HJZ35RR,tech_2g,USES_TECHNOLOGY
product_B08HJZ35RR,tech_cdma,USES_TECHNOLOGY
product_B0B783YH4L,tech_wifi,USES_TECHNOLOGY
product_B0B783YH4L,tech_gsm,USES_TECHNOLOGY
product_B0B783YH4L,tech_5g,USES_TECHNOLOGY
product_B07NQQRY61,tech_wifi,USES_TECHNOLOGY
product_B08J4JPN7J,tech_bluetooth,USES_TECHNOLOGY
product_B08J4JPN7J,tech_lte,USES_TECHNOLOGY
product_B08J4JPN7J,tech_4g,USES_TECHNOLOGY
product_B08J4JPN7J,tech_wifi,USES_TECHNOLOGY
product_B08J4JPN7J,tech_gsm,USES_TECHNOLOGY
product_B08FYLJK6B,tech_cdma,USES_TECHNOLOGY
product_B08FYLJK6B,tech_bluetooth,USES_TECHNOLOGY
product_B08FYLJK6B,tech_lte,USES_TECHNOLOGY
product_B08FYLJK6B,tech_4g,USES_TECHNOLOGY
product_B08FYLJK6B,tech_gsm,USES_TECHNOLOGY
product_B08FYLJK6B,tech_usb,USES_TECHNOLOGY
product_B07PK19RBL,tech_bluetooth,USES_TECHNOLOGY
product_B07PK19RBL,tech_3g,USES_TECHNOLOGY
product_B07PK19RBL,tech_wifi,USES_TECHNOLOGY
product_B07PK19RBL,tech_gsm,USES_TECHNOLOGY
product_B07PK19RBL,tech_2g,USES_TECHNOLOGY
product_B07WPX7VCG,tech_wifi,USES_TECHNOLOGY
product_B07WPX7VCG,tech_lte,USES_TECHNOLOGY
product_B07WPX7VCG,tech_gsm,USES_TECHNOLOGY
product_B08RDHK355,tech_bluetooth,USES_TECHNOLOGY
product_B08RDHK355,tech_lte,USES_TECHNOLOGY
product_B08RDHK355,tech_4g,USES_TECHNOLOGY
product_B08RDHK355,tech_wifi,USES_TECHNOLOGY
product_B08RDHK355,tech_gsm,USES_TECHNOLOGY
product_B0BPP8QTTR,tech_4g,USES_TECHNOLOGY
product_B0BPP8QTTR,tech_lte,USES_TECHNOLOGY
product_B0BPP8QTTR,tech_nfc,USES_TECHNOLOGY
product_B0046REOM8,tech_bluetooth,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_nfc,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_cdma,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_bluetooth,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_lte,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_4g,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_wifi,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_gsm,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_usb,USES_TECHNOLOGY
product_B0BT9W9WR7,tech_otg,USES_TECHNOLOGY
product_B09352C4XY,tech_wifi,USES_TECHNOLOGY
product_B09352C4XY,tech_gsm,USES_TECHNOLOGY
product_B09352C4XY,tech_5g,USES_TECHNOLOGY
product_B09352C4XY,tech_cdma,USES_TECHNOLOGY
