source,target,relationship
product_B09CLMQJ4T,carrier_tracfone,SUPPORTS_CARRIER
product_B00FJ9F50C,carrier_tmobile,SUPPORTS_CARRIER
product_B082QSYT9G,carrier_att,SUPPORTS_CARRIER
product_B0BG7BNWYN,carrier_tmobile,SUPPORTS_CARRIER
product_B0BJTVL449,carrier_tmobile,SUPPORTS_CARRIER
product_B07JBXDKJF,carrier_straight_talk,SUPPORTS_CARRIER
product_B0BTNTQFH7,carrier_tmobile,SUPPORTS_CARRIER
product_B096RYF67K,carrier_tmobile,SUPPORTS_CARRIER
product_B07715BKN4,carrier_verizon,SUPPORTS_CARRIER
product_B0764GW5X5,carrier_att,SUPPORTS_CARRIER
product_B08PDJ1K88,carrier_att,SUPPORTS_CARRIER
product_B07FPQ7XCQ,carrier_tmobile,SUPPORTS_CARRIER
product_B07BJMT8TK,carrier_att,SUPPORTS_CARRIER
product_B07BJMT8TK,carrier_tmobile,SUPPORTS_CARRIER
product_B09BJLBDRS,carrier_tmobile,SUPPORTS_CARRIER
product_B08J5RJGX7,carrier_att,SUPPORTS_CARRIER
product_B0BQ39H45Z,carrier_tmobile,SUPPORTS_CARRIER
product_B001SLRW1K,carrier_virgin_mobile,SUPPORTS_CARRIER
product_B08G5CJJJX,carrier_tmobile,SUPPORTS_CARRIER
product_B09HGHDV9L,carrier_tmobile,SUPPORTS_CARRIER
product_B08KVYR2D1,carrier_tmobile,SUPPORTS_CARRIER
product_B08R5HWDZW,carrier_tmobile,SUPPORTS_CARRIER
product_B01JIP8WZ2,carrier_tmobile,SUPPORTS_CARRIER
product_B0B87YFRH8,carrier_att,SUPPORTS_CARRIER
product_B072ZS6JD2,carrier_att,SUPPORTS_CARRIER
product_B072ZS6JD2,carrier_tmobile,SUPPORTS_CARRIER
product_B072ZS6JD2,carrier_verizon,SUPPORTS_CARRIER
product_B072J4Z1BM,carrier_tracfone,SUPPORTS_CARRIER
product_B084H2GNS4,carrier_tmobile,SUPPORTS_CARRIER
product_B08PJZS28K,carrier_att,SUPPORTS_CARRIER
product_B08BGCQZWW,carrier_verizon,SUPPORTS_CARRIER
product_B00MU042H0,carrier_tracfone,SUPPORTS_CARRIER
product_B08MLBPK4D,carrier_tmobile,SUPPORTS_CARRIER
product_B09NP4C1MF,carrier_verizon,SUPPORTS_CARRIER
product_B079NM5BQ8,carrier_tmobile,SUPPORTS_CARRIER
product_B084MGTB3X,carrier_tmobile,SUPPORTS_CARRIER
product_B09XJPQNX8,carrier_tmobile,SUPPORTS_CARRIER
product_B0785FHHFY,carrier_tmobile,SUPPORTS_CARRIER
product_B072JNLF2P,carrier_boost_mobile,SUPPORTS_CARRIER
product_B0783HC76P,carrier_att,SUPPORTS_CARRIER
product_B07BHHHT7Z,carrier_att,SUPPORTS_CARRIER
product_B091NDMP7K,carrier_tmobile,SUPPORTS_CARRIER
product_B08LQRZ7RV,carrier_tmobile,SUPPORTS_CARRIER
product_B003S1RPMO,carrier_virgin_mobile,SUPPORTS_CARRIER
product_B09CCQRYXJ,carrier_att,SUPPORTS_CARRIER
product_B077Y2YPDJ,carrier_tracfone,SUPPORTS_CARRIER
product_B08WJNTGR6,carrier_tracfone,SUPPORTS_CARRIER
product_B01HP6CCCA,carrier_verizon,SUPPORTS_CARRIER
product_B09LPJQ9B2,carrier_att,SUPPORTS_CARRIER
product_B01ICESX5Y,carrier_verizon,SUPPORTS_CARRIER
product_B00OSLAA52,carrier_att,SUPPORTS_CARRIER
product_B00OSLAA52,carrier_tmobile,SUPPORTS_CARRIER
product_B00OSLAA52,carrier_tracfone,SUPPORTS_CARRIER
product_B082YPPV1S,carrier_tmobile,SUPPORTS_CARRIER
product_B07H9H9FZ5,carrier_tmobile,SUPPORTS_CARRIER
product_B07T2B1H1Y,carrier_tmobile,SUPPORTS_CARRIER
product_B07QNJP12Y,carrier_att,SUPPORTS_CARRIER
product_B07TWNXLLD,carrier_verizon,SUPPORTS_CARRIER
product_B08P891PCB,carrier_att,SUPPORTS_CARRIER
product_B07GBX1159,carrier_tracfone,SUPPORTS_CARRIER
product_B07S1XVYKC,carrier_att,SUPPORTS_CARRIER
product_B08X1V5LFK,carrier_tmobile,SUPPORTS_CARRIER
product_B079N85LMB,carrier_att,SUPPORTS_CARRIER
product_B079N85LMB,carrier_tmobile,SUPPORTS_CARRIER
product_B01JIP8X3I,carrier_tmobile,SUPPORTS_CARRIER
product_B0BPGHDGM4,carrier_tracfone,SUPPORTS_CARRIER
product_B0BPGHDGM4,carrier_verizon,SUPPORTS_CARRIER
product_B079XYJ4FJ,carrier_tmobile,SUPPORTS_CARRIER
product_B07WRH3YMG,carrier_tmobile,SUPPORTS_CARRIER
product_B07GF2KVCW,carrier_tmobile,SUPPORTS_CARRIER
product_B08LXKCCGL,carrier_tmobile,SUPPORTS_CARRIER
product_B082YQ3KJ9,carrier_tmobile,SUPPORTS_CARRIER
product_B07YBHZM4V,carrier_att,SUPPORTS_CARRIER
product_B091YSSVXW,carrier_tmobile,SUPPORTS_CARRIER
product_B0912F912M,carrier_att,SUPPORTS_CARRIER
product_B0912F912M,carrier_tmobile,SUPPORTS_CARRIER
product_B0912F912M,carrier_verizon,SUPPORTS_CARRIER
product_B093XYRGFN,carrier_verizon,SUPPORTS_CARRIER
product_B019M87VX4,carrier_tmobile,SUPPORTS_CARRIER
product_B07MF3JM4T,carrier_att,SUPPORTS_CARRIER
product_B071FBVP5J,carrier_tracfone,SUPPORTS_CARRIER
product_B08J5DRB5Z,carrier_tracfone,SUPPORTS_CARRIER
product_B092PNGDDH,carrier_cricket,SUPPORTS_CARRIER
product_B0BNM89BY3,carrier_tmobile,SUPPORTS_CARRIER
product_B071ZB18R7,carrier_tracfone,SUPPORTS_CARRIER
product_B006PAFG0I,carrier_straight_talk,SUPPORTS_CARRIER
product_B006PAFG0I,carrier_verizon,SUPPORTS_CARRIER
product_B01JGYLV4O,carrier_att,SUPPORTS_CARRIER
product_B07YYZRS3Z,carrier_att,SUPPORTS_CARRIER
product_B01MRL8R0C,carrier_tmobile,SUPPORTS_CARRIER
product_B07M9WC8NF,carrier_att,SUPPORTS_CARRIER
product_B08L22DNPM,carrier_tracfone,SUPPORTS_CARRIER
product_B07SBRNG35,carrier_tracfone,SUPPORTS_CARRIER
product_B081YPF4DX,carrier_att,SUPPORTS_CARRIER
product_B081YPF4DX,carrier_tmobile,SUPPORTS_CARRIER
product_B07V5D3TB6,carrier_att,SUPPORTS_CARRIER
product_B07V5D3TB6,carrier_tmobile,SUPPORTS_CARRIER
product_B07V5D3TB6,carrier_verizon,SUPPORTS_CARRIER
product_B00YFH849I,carrier_cricket,SUPPORTS_CARRIER
product_B08H5SZKC9,carrier_tmobile,SUPPORTS_CARRIER
product_B07Y2HSBLM,carrier_tmobile,SUPPORTS_CARRIER
product_B092DYQ1GN,carrier_tmobile,SUPPORTS_CARRIER
product_B07JDFM9Z7,carrier_att,SUPPORTS_CARRIER
product_B09BR8T8HK,carrier_tmobile,SUPPORTS_CARRIER
product_B07TK4DVSH,carrier_tmobile,SUPPORTS_CARRIER
product_B09GBGC21H,carrier_tmobile,SUPPORTS_CARRIER
product_B085VVP9KR,carrier_att,SUPPORTS_CARRIER
product_B085VVP9KR,carrier_tmobile,SUPPORTS_CARRIER
product_B097HSXVZ5,carrier_tmobile,SUPPORTS_CARRIER
product_B0006JLKUY,carrier_sprint,SUPPORTS_CARRIER
product_B07FK8M4Y8,carrier_verizon,SUPPORTS_CARRIER
product_B088VRCBXG,carrier_telcel,SUPPORTS_CARRIER
product_B09KLZPTSL,carrier_tmobile,SUPPORTS_CARRIER
product_B073PKHGJB,carrier_tmobile,SUPPORTS_CARRIER
product_B0BDBGDY89,carrier_verizon,SUPPORTS_CARRIER
product_B07GBX3Q3J,carrier_tracfone,SUPPORTS_CARRIER
product_B07G7VSVQN,carrier_verizon,SUPPORTS_CARRIER
product_B08GGFMMCH,carrier_tmobile,SUPPORTS_CARRIER
product_B08D3ZKKPC,carrier_tmobile,SUPPORTS_CARRIER
product_B0773B1F78,carrier_tmobile,SUPPORTS_CARRIER
product_B004DUMR90,carrier_att,SUPPORTS_CARRIER
product_B004DUMR90,carrier_tmobile,SUPPORTS_CARRIER
product_B093CFHL3S,carrier_att,SUPPORTS_CARRIER
product_B09LBQCSMY,carrier_tmobile,SUPPORTS_CARRIER
product_B0753NWC2S,carrier_tmobile,SUPPORTS_CARRIER
product_B01B8MB818,carrier_sprint,SUPPORTS_CARRIER
product_B01B8MB818,carrier_virgin_mobile,SUPPORTS_CARRIER
product_B001BKK4EU,carrier_att,SUPPORTS_CARRIER
product_B001BKK4EU,carrier_tmobile,SUPPORTS_CARRIER
product_B08NFBC5NN,carrier_att,SUPPORTS_CARRIER
product_B00VSCLIAK,carrier_tmobile,SUPPORTS_CARRIER
product_B00VSCLIAK,carrier_straight_talk,SUPPORTS_CARRIER
product_B06WVMHZFJ,carrier_tracfone,SUPPORTS_CARRIER
product_B000SZRRXK,carrier_tmobile,SUPPORTS_CARRIER
product_B08LNQ1W63,carrier_att,SUPPORTS_CARRIER
product_B09BNKGWD5,carrier_tmobile,SUPPORTS_CARRIER
product_B086W5NLKP,carrier_att,SUPPORTS_CARRIER
product_B07C62H2CQ,carrier_verizon,SUPPORTS_CARRIER
product_B07KB3X33X,carrier_att,SUPPORTS_CARRIER
product_B08WCQ8J79,carrier_tmobile,SUPPORTS_CARRIER
product_B07X7GY2TZ,carrier_att,SUPPORTS_CARRIER
product_B00QHF44WW,carrier_att,SUPPORTS_CARRIER
product_B00QHF44WW,carrier_tmobile,SUPPORTS_CARRIER
product_B00QHF44WW,carrier_tracfone,SUPPORTS_CARRIER
product_B0748Z1VJ3,carrier_tmobile,SUPPORTS_CARRIER
product_B000X9AJ90,carrier_tracfone,SUPPORTS_CARRIER
product_B07ZHLF8K7,carrier_att,SUPPORTS_CARRIER
product_B08WPGMQCW,carrier_tmobile,SUPPORTS_CARRIER
product_B08BGCVZZX,carrier_verizon,SUPPORTS_CARRIER
product_B07KL3MNYV,carrier_tmobile,SUPPORTS_CARRIER
product_B08GYJM5WW,carrier_tmobile,SUPPORTS_CARRIER
product_B07RB4ZH83,carrier_att,SUPPORTS_CARRIER
product_B077QJ4G86,carrier_att,SUPPORTS_CARRIER
product_B077QJ4G86,carrier_tmobile,SUPPORTS_CARRIER
product_B08MVP8VS6,carrier_att,SUPPORTS_CARRIER
product_B09FQDB9G2,carrier_tmobile,SUPPORTS_CARRIER
product_B093HG4Y48,carrier_tmobile,SUPPORTS_CARRIER
product_B091RDGHBK,carrier_tmobile,SUPPORTS_CARRIER
product_B0BRSSPBKQ,carrier_tmobile,SUPPORTS_CARRIER
product_B0BHQ88CFW,carrier_tmobile,SUPPORTS_CARRIER
product_B07Q6LDY3B,carrier_att,SUPPORTS_CARRIER
product_B07THLXS7N,carrier_tmobile,SUPPORTS_CARRIER
product_B08BJCYKB4,carrier_tmobile,SUPPORTS_CARRIER
product_B08K3PCY5Z,carrier_tmobile,SUPPORTS_CARRIER
product_B074Q3NBR1,carrier_att,SUPPORTS_CARRIER
product_B084BXHXJX,carrier_att,SUPPORTS_CARRIER
product_B08J4JYD47,carrier_tracfone,SUPPORTS_CARRIER
product_B01LXLH405,carrier_tracfone,SUPPORTS_CARRIER
product_B088GWV78X,carrier_att,SUPPORTS_CARRIER
product_B082PLG3QQ,carrier_att,SUPPORTS_CARRIER
product_B07ZPD6GB9,carrier_boost_mobile,SUPPORTS_CARRIER
product_B07FKWT3JP,carrier_att,SUPPORTS_CARRIER
product_B07FKWT3JP,carrier_tmobile,SUPPORTS_CARRIER
product_B07K5MKHFD,carrier_tmobile,SUPPORTS_CARRIER
product_B0BPCD2B6M,carrier_tmobile,SUPPORTS_CARRIER
product_B09RYRCY9V,carrier_att,SUPPORTS_CARRIER
product_B082MG34Z7,carrier_tmobile,SUPPORTS_CARRIER
product_B08528XR81,carrier_tracfone,SUPPORTS_CARRIER
product_B08ZHMBM1Z,carrier_att,SUPPORTS_CARRIER
product_B09X7F6SSZ,carrier_tracfone,SUPPORTS_CARRIER
product_B07Y5TB2V5,carrier_tracfone,SUPPORTS_CARRIER
product_B09B31B3G8,carrier_simple_mobile,SUPPORTS_CARRIER
product_B099Z5Y5PZ,carrier_tmobile,SUPPORTS_CARRIER
product_B079XYFB7D,carrier_att,SUPPORTS_CARRIER
product_B0BTTQGVVW,carrier_tmobile,SUPPORTS_CARRIER
product_B07LFC4KZG,carrier_att,SUPPORTS_CARRIER
product_B092H18NHH,carrier_verizon,SUPPORTS_CARRIER
product_B081ZJZPLS,carrier_virgin_mobile,SUPPORTS_CARRIER
product_B07C49V61L,carrier_sprint,SUPPORTS_CARRIER
product_B004PC11SO,carrier_att,SUPPORTS_CARRIER
product_B004PC11SO,carrier_tmobile,SUPPORTS_CARRIER
product_B07JML27R9,carrier_verizon,SUPPORTS_CARRIER
product_B088HJM24D,carrier_att,SUPPORTS_CARRIER
product_B08VKNTHD1,carrier_att,SUPPORTS_CARRIER
product_B075XKFMQC,carrier_att,SUPPORTS_CARRIER
product_B077GDD8M9,carrier_att,SUPPORTS_CARRIER
product_B0858QDP5C,carrier_verizon,SUPPORTS_CARRIER
product_B002MXQS5Y,carrier_att,SUPPORTS_CARRIER
product_B015XIHS62,carrier_att,SUPPORTS_CARRIER
product_B08N5CYNFG,carrier_tmobile,SUPPORTS_CARRIER
product_B09H41LD3L,carrier_tmobile,SUPPORTS_CARRIER
product_B09TLF4NQ7,carrier_tmobile,SUPPORTS_CARRIER
product_B07BN8S926,carrier_att,SUPPORTS_CARRIER
product_B07BN8S926,carrier_tmobile,SUPPORTS_CARRIER
product_B00SZEFDGY,carrier_att,SUPPORTS_CARRIER
product_B09Y5YJ4KR,carrier_tmobile,SUPPORTS_CARRIER
product_B0BHWND4W6,carrier_tmobile,SUPPORTS_CARRIER
product_B082QYD87D,carrier_cricket,SUPPORTS_CARRIER
product_B07Y5R57FS,carrier_tracfone,SUPPORTS_CARRIER
product_B07RFWG93C,carrier_tmobile,SUPPORTS_CARRIER
product_B079Z3KDBT,carrier_att,SUPPORTS_CARRIER
product_B09X7FM4M7,carrier_tracfone,SUPPORTS_CARRIER
product_B0747ZP6FV,carrier_att,SUPPORTS_CARRIER
product_B08HL1W58C,carrier_tmobile,SUPPORTS_CARRIER
product_B085VDSDPL,carrier_tmobile,SUPPORTS_CARRIER
product_B0741KGNPL,carrier_att,SUPPORTS_CARRIER
product_B0BGKBZWN3,carrier_tmobile,SUPPORTS_CARRIER
product_B07Q88NYCW,carrier_telcel,SUPPORTS_CARRIER
product_B00QU7FMD2,carrier_att,SUPPORTS_CARRIER
product_B00QU7FMD2,carrier_tmobile,SUPPORTS_CARRIER
product_B00QU7FMD2,carrier_tracfone,SUPPORTS_CARRIER
product_B08D6ZS36T,carrier_tmobile,SUPPORTS_CARRIER
product_B07RP2T469,carrier_att,SUPPORTS_CARRIER
product_B07RP2T469,carrier_tmobile,SUPPORTS_CARRIER
product_B07RP2T469,carrier_verizon,SUPPORTS_CARRIER
product_B08174K64B,carrier_tmobile,SUPPORTS_CARRIER
product_B07TJYLDQH,carrier_verizon,SUPPORTS_CARRIER
product_B0BLZ7H5G5,carrier_tmobile,SUPPORTS_CARRIER
product_B09RRVM1KQ,carrier_tmobile,SUPPORTS_CARRIER
product_B087XC7DVX,carrier_att,SUPPORTS_CARRIER
product_B07Y1FKP3K,carrier_tracfone,SUPPORTS_CARRIER
product_B00KH9XUYW,carrier_tmobile,SUPPORTS_CARRIER
product_B07KRRWKSH,carrier_tmobile,SUPPORTS_CARRIER
product_B0BFYTZ5MG,carrier_att,SUPPORTS_CARRIER
product_B018LT0SDK,carrier_straight_talk,SUPPORTS_CARRIER
product_B0BZNT4RV9,carrier_tmobile,SUPPORTS_CARRIER
product_B0846JM67C,carrier_att,SUPPORTS_CARRIER
product_B074D13R94,carrier_straight_talk,SUPPORTS_CARRIER
product_B09X28SRMN,carrier_verizon,SUPPORTS_CARRIER
product_B09SGN5D5P,carrier_verizon,SUPPORTS_CARRIER
product_B071FBVPD4,carrier_tracfone,SUPPORTS_CARRIER
product_B08G6GYMVD,carrier_att,SUPPORTS_CARRIER
