source,target,relationship
product_B071W62WGJ,brand_alcatel,MANUFACTURED_BY
product_B08YFJVW99,brand_xiaomi,MANUFACTURED_BY
product_B09NLW3TH6,brand_ulefone,MANUFACTURED_BY
product_B004PSSODS,brand_motorola,MANUFACTURED_BY
product_B0BHNHQGD7,brand_samsung,MANUFACTURED_BY
product_B08HYPFZQL,brand_asus,MANUFACTURED_BY
product_B095S18VBF,brand_asus,MANUFACTURED_BY
product_B07L3C6D5G,brand_blu,MANUFACTURED_BY
product_B07TTDZR98,brand_palm,MANUFACTURED_BY
product_B08126B44P,brand_apple,MANUFACTURED_BY
product_B09N14BR22,brand_phonemax,MANUFACTURED_BY
product_B0B7BYV6NF,brand_dpofirs,MANUFACTURED_BY
product_B09SZRGR28,brand_samsung,MANUFACTURED_BY
product_B09N83X1ZN,brand_google,MANUFACTURED_BY
product_B0BNVP59C2,brand_ulefone,MANUFACTURED_BY
product_B0B2CDQC1B,brand_pusokei,MANUFACTURED_BY
product_B07CFM5QRJ,brand_huawei,MANUFACTURED_BY
product_B07Y1B4NH6,brand_xiaomi,MANUFACTURED_BY
product_B0B6RW7VLB,brand_samsung,MANUFACTURED_BY
product_B008HTCEYQ,brand_sony,MANUFACTURED_BY
product_B0739VDLKH,brand_alcatel,MANUFACTURED_BY
product_B072MZ7LYG,brand_lcydz,MANUFACTURED_BY
product_B0721TQ8VD,brand_blu,MANUFACTURED_BY
product_B0B6PV17MC,brand_google,MANUFACTURED_BY
product_B00CQ98C1C,brand_huawei,MANUFACTURED_BY
product_B07XVNX6FM,brand_motorola,MANUFACTURED_BY
product_B09GPWHBKX,brand_samsung,MANUFACTURED_BY
product_B09Q9896N9,brand_xiaomi,MANUFACTURED_BY
product_B08DDHKLVN,brand_samsung,MANUFACTURED_BY
product_B08WCTYSDF,brand_samsung,MANUFACTURED_BY
product_B01N6NTIRH,brand_motorola,MANUFACTURED_BY
product_B000W88J4Y,brand_lg,MANUFACTURED_BY
product_B07V4FWGBH,brand_motorola,MANUFACTURED_BY
product_B09R6YM592,brand_yoidesu,MANUFACTURED_BY
product_B07NSB9ZTZ,brand_servo,MANUFACTURED_BY
product_B000C1ASTK,brand_motorola,MANUFACTURED_BY
product_B01MTOJ0YY,brand_lg,MANUFACTURED_BY
product_B07YJ34MVF,brand_lg,MANUFACTURED_BY
product_B07HKRCFXR,brand_googleelectronics,MANUFACTURED_BY
product_B0BRTYD5J2,brand_exachat,MANUFACTURED_BY
product_B09JJCXC2M,brand_samsung,MANUFACTURED_BY
product_B001HX36D2,brand_pantech,MANUFACTURED_BY
product_B000SFK3HC,brand_sony_ericsson,MANUFACTURED_BY
product_B08683JKTM,brand_samsung,MANUFACTURED_BY
product_B08FRNCQHQ,brand_lg,MANUFACTURED_BY
product_B07C4LHPPC,brand_huawei,MANUFACTURED_BY
product_B085F3NP61,brand_samsung,MANUFACTURED_BY
product_B0867LVPRN,brand_blu,MANUFACTURED_BY
product_B08HRHB622,brand_oukitel,MANUFACTURED_BY
product_B08MV9MRLN,brand_lg,MANUFACTURED_BY
product_B01KYAUSQG,brand_kronu_llc,MANUFACTURED_BY
product_B09X5QKT1C,brand_samsung,MANUFACTURED_BY
product_B07XPFZQY8,brand_lg,MANUFACTURED_BY
product_B082VDPLZS,brand_ciglow,MANUFACTURED_BY
product_B00D64S0YU,brand_blu,MANUFACTURED_BY
product_B099CD2K16,brand_instant_innovations,MANUFACTURED_BY
product_B003Y86OIC,brand_palm,MANUFACTURED_BY
product_B07WWJB1MN,brand_google,MANUFACTURED_BY
product_B09963SWCY,brand_google,MANUFACTURED_BY
product_B07PW7FWNS,brand_umidigi,MANUFACTURED_BY
product_B07TRPH8SD,brand_xiaomi,MANUFACTURED_BY
product_B073J2RWLS,brand_plum,MANUFACTURED_BY
product_B08T4T9DYQ,brand_blu,MANUFACTURED_BY
product_B00G0LTYAU,brand_huawei,MANUFACTURED_BY
product_B08PFGPGRM,brand_oukitel,MANUFACTURED_BY
product_B00LPQ94BY,brand_lavir,MANUFACTURED_BY
product_B07XYKK71P,brand_oneplus,MANUFACTURED_BY
product_B088X48S7L,brand_samsung,MANUFACTURED_BY
product_B06XWVLWB1,brand_kta_mobile_communications,MANUFACTURED_BY
product_B08NK5PVB5,brand_oneplus,MANUFACTURED_BY
product_B08PP9FM9N,brand_apple,MANUFACTURED_BY
product_B08FRT6G9W,brand_samsung,MANUFACTURED_BY
product_B087W8HWG5,brand_huawei,MANUFACTURED_BY
product_B08ZL4ZJQY,brand_samsung,MANUFACTURED_BY
product_B000JJGNJO,brand_motorola,MANUFACTURED_BY
product_B0B16QPKF5,brand_samsung,MANUFACTURED_BY
product_B0BFXHGL14,brand_sanshreuni,MANUFACTURED_BY
product_B07FQ7K1F3,brand_umidigi,MANUFACTURED_BY
product_B002JTIUZW,brand_palm,MANUFACTURED_BY
product_B079K21CHH,brand_google,MANUFACTURED_BY
product_B0B8PDLMMS,brand_samsung,MANUFACTURED_BY
product_B09RG5FYXS,brand_blu,MANUFACTURED_BY
product_B08JKZFFK1,brand_samsung,MANUFACTURED_BY
product_B097J2VKNB,brand_google,MANUFACTURED_BY
product_B000BYPFN2,brand_sony_ericsson_mobile,MANUFACTURED_BY
product_B0BZZWDX5V,brand_samsung,MANUFACTURED_BY
product_B0B1HXF9ZQ,brand_umidigi,MANUFACTURED_BY
product_B09YMQRNS3,brand_samsung,MANUFACTURED_BY
product_B0BY5V8P24,brand_apple,MANUFACTURED_BY
product_B07GYY6VTD,brand_motorola,MANUFACTURED_BY
product_B09HFW8GRB,brand_samsung,MANUFACTURED_BY
product_B09LLBX2PZ,brand_apple,MANUFACTURED_BY
product_B07Y3X3FNF,brand_lg,MANUFACTURED_BY
product_B01N9OOF5P,brand_apple,MANUFACTURED_BY
product_B00C15N310,brand_fujitsu,MANUFACTURED_BY
product_B0BD9C8TR1,brand_zte,MANUFACTURED_BY
product_B092CMB89P,brand_samsung,MANUFACTURED_BY
product_B01MYSMLO0,brand_alcatel,MANUFACTURED_BY
product_B096YJS2HZ,brand_samsung,MANUFACTURED_BY
product_B07GBS4G83,brand_total_wireless,MANUFACTURED_BY
product_B08XB5WP5H,brand_vbestlife,MANUFACTURED_BY
product_B09X6ZQ724,brand_samsung,MANUFACTURED_BY
product_B08B3NVQ7V,brand_xiaomi,MANUFACTURED_BY
product_B0BWDQ1BP7,brand_atevense,MANUFACTURED_BY
product_B006ZFSUMO,brand_blu,MANUFACTURED_BY
product_B08H5HYZ1K,brand_xiaomi,MANUFACTURED_BY
product_B07K9PR1H5,brand_oukitel,MANUFACTURED_BY
product_B07B19C631,brand_lg,MANUFACTURED_BY
product_B08782T24C,brand_blackview,MANUFACTURED_BY
product_B07ST91T8L,brand_tihebeyan,MANUFACTURED_BY
product_B08HRHDMXS,brand_oukitel,MANUFACTURED_BY
product_B076M5BKJB,brand_motorola,MANUFACTURED_BY
product_B08M8VJNM3,brand_lg,MANUFACTURED_BY
product_B079B2K621,brand_google,MANUFACTURED_BY
product_B00U8OR7VI,brand_iocean,MANUFACTURED_BY
product_B00AA6WX2M,brand_blu,MANUFACTURED_BY
product_B07GKCRT6R,brand_blu,MANUFACTURED_BY
product_B099RCQZ8Z,brand_apple,MANUFACTURED_BY
product_B09CKDBY62,brand_ulefone,MANUFACTURED_BY
product_B003W2BRB4,brand_motorola,MANUFACTURED_BY
product_B07NVVP6CV,brand_lg,MANUFACTURED_BY
product_B07VR8FG99,brand_lg,MANUFACTURED_BY
product_B09Q1NDYPN,brand_samsung_electronics_store,MANUFACTURED_BY
product_B09PMHLVTT,brand_samsung,MANUFACTURED_BY
product_B09PHTBYLC,brand_motorola,MANUFACTURED_BY
product_B09Z4C3JZ9,brand_motorola,MANUFACTURED_BY
product_B08PN7ZDRD,brand_samsung,MANUFACTURED_BY
product_B0BDCH215P,brand_motorola,MANUFACTURED_BY
product_B07NXVVSQZ,brand_motorola,MANUFACTURED_BY
product_B08NLDT3DD,brand_realme,MANUFACTURED_BY
product_B00GU5Q3CI,brand_generic,MANUFACTURED_BY
product_B09QKK5TDC,brand_hotwav,MANUFACTURED_BY
product_B09G369YDW,brand_dpofirs,MANUFACTURED_BY
product_B00JXQMBZE,brand_blu,MANUFACTURED_BY
product_B0002W2H2K,brand_motorola,MANUFACTURED_BY
product_B09PN73JFT,brand_easyfone,MANUFACTURED_BY
product_B07KN21JYT,brand_agm,MANUFACTURED_BY
product_B00NVQ19NW,brand_lg,MANUFACTURED_BY
product_B07Q8V5H4N,brand_huawei,MANUFACTURED_BY
product_B0015K9QX6,brand_sharp,MANUFACTURED_BY
product_B09Y5G2K8L,brand_xgody,MANUFACTURED_BY
product_B07W4KM98L,brand_ken_xin_da,MANUFACTURED_BY
product_B0B1J3LHPN,brand_black_shark,MANUFACTURED_BY
product_B004XISJE4,brand_sony,MANUFACTURED_BY
product_B09CLQJK4L,brand_tracfone,MANUFACTURED_BY
product_B09TQJJFSP,brand_zte,MANUFACTURED_BY
product_B07V9X47LK,brand_lg,MANUFACTURED_BY
product_B00HFYATG4,brand_lg,MANUFACTURED_BY
product_B09TYDK5CZ,brand_unknown,MANUFACTURED_BY
product_B08BX5THCT,brand_samsung,MANUFACTURED_BY
product_B00OQ1C336,brand_huawei,MANUFACTURED_BY
product_B08DN7QHT9,brand_ulefone,MANUFACTURED_BY
product_B00KQ0HF7U,brand_blu,MANUFACTURED_BY
product_B07RG7RGJY,brand_zte,MANUFACTURED_BY
product_B082XXNF36,brand_blu,MANUFACTURED_BY
product_B0B5NZBSL7,brand_umidigi,MANUFACTURED_BY
product_B08WC94F62,brand_samsung,MANUFACTURED_BY
product_B0921NWKX3,brand_lg,MANUFACTURED_BY
product_B00WNKPDDE,brand_ge,MANUFACTURED_BY
product_B0BWQRJV7T,brand_easyfone,MANUFACTURED_BY
product_B07GZDNF4X,brand_ulefone,MANUFACTURED_BY
product_B009KPORT6,brand_pantech,MANUFACTURED_BY
product_B07MNF76BD,brand_oneplus,MANUFACTURED_BY
product_B001E1W1TM,brand_lg,MANUFACTURED_BY
product_B0BS6T2Q3P,brand_umidigi,MANUFACTURED_BY
product_B07QGL1VM3,brand_net10,MANUFACTURED_BY
product_B08H75KK7B,brand_motorola,MANUFACTURED_BY
product_B00NEEXCTK,brand_huawei,MANUFACTURED_BY
product_B087N63YGN,brand_lg,MANUFACTURED_BY
product_B06XYNW66H,brand_ulefone,MANUFACTURED_BY
product_B08JR6Y1KJ,brand_google,MANUFACTURED_BY
product_B0896QZLTT,brand_lg,MANUFACTURED_BY
product_B09RGY1DR6,brand_plum,MANUFACTURED_BY
product_B082JVNWWN,brand_sprint,MANUFACTURED_BY
product_B0BKG3NPF6,brand_cubot,MANUFACTURED_BY
product_B094VQBZNF,brand_oukitel,MANUFACTURED_BY
product_B0BL648XRC,brand_nuu,MANUFACTURED_BY
product_B07YYN95Z8,brand_amazon_renewed,MANUFACTURED_BY
product_B01M1SHBZ1,brand_sony,MANUFACTURED_BY
product_B07ZZKXLKV,brand_apple,MANUFACTURED_BY
product_B089RBW2PZ,brand_conquest,MANUFACTURED_BY
product_B01CPXYP50,brand_blu,MANUFACTURED_BY
product_B0BTTQY5MR,brand_samsung,MANUFACTURED_BY
product_B08BF4NMK7,brand_apple,MANUFACTURED_BY
product_B095S1956C,brand_asus,MANUFACTURED_BY
product_B0B2R8H7JM,brand_umidigi,MANUFACTURED_BY
product_B0BWQ4HZ3V,brand_doogee,MANUFACTURED_BY
product_B07SS5HC8D,brand_blu,MANUFACTURED_BY
product_B07BZPJQTW,brand_alcatel,MANUFACTURED_BY
product_B0064PE4NE,brand_blu,MANUFACTURED_BY
product_B07FFWFRLZ,brand_yuntab,MANUFACTURED_BY
product_B00NWYANAI,brand_sharp_he,MANUFACTURED_BY
product_B09CFZM3HB,brand_samsung,MANUFACTURED_BY
product_B07S5Q5HW7,brand_huawei,MANUFACTURED_BY
product_B0044WRYQ8,brand_lg,MANUFACTURED_BY
product_B09C2NWPDX,brand_samsung,MANUFACTURED_BY
product_B08LQZR9BW,brand_huawei,MANUFACTURED_BY
product_B00NIEORYK,brand_blu,MANUFACTURED_BY
product_B00IRNSW9I,brand_lg,MANUFACTURED_BY
product_B005MWCWVQ,brand_htc,MANUFACTURED_BY
product_B000E8FDVY,brand_motorola,MANUFACTURED_BY
product_B09813F5LX,brand_samsung,MANUFACTURED_BY
product_B07SXB8VKP,brand_ps_mobile,MANUFACTURED_BY
product_B0872BM6CV,brand_huawei,MANUFACTURED_BY
product_B09C6N8P6Y,brand_samsung,MANUFACTURED_BY
product_B07K339LD7,brand_google,MANUFACTURED_BY
product_B07CJ7DLHL,brand_asus,MANUFACTURED_BY
product_B07L3NWL5X,brand_umidigi,MANUFACTURED_BY
product_B088FJF1CJ,brand_samsung,MANUFACTURED_BY
product_B07JKSC52N,brand_oukitel,MANUFACTURED_BY
product_B07ZHMPR16,brand_motorola,MANUFACTURED_BY
product_B09R85BXXN,brand_xiaomi,MANUFACTURED_BY
product_B0855NZDMP,brand_ilight,MANUFACTURED_BY
product_B071DH5Y5P,brand_slideco,MANUFACTURED_BY
product_B07CGT44C4,brand_yezz,MANUFACTURED_BY
product_B005TDGXKO,brand_apple,MANUFACTURED_BY
product_B0BM3F9RK1,brand_samsung,MANUFACTURED_BY
product_B000X1HCEI,brand_palm,MANUFACTURED_BY
product_B09VW3JMYQ,brand_realme,MANUFACTURED_BY
product_B09WX372XP,brand_samsung,MANUFACTURED_BY
product_B07RG4JXZB,brand_asus,MANUFACTURED_BY
product_B0BWHTZQY5,brand_sanshreuni,MANUFACTURED_BY
product_B08P7JG1Q5,brand_cubot,MANUFACTURED_BY
product_B08KGHD87T,brand_lg,MANUFACTURED_BY
product_B0C174L4SX,brand_ulefone,MANUFACTURED_BY
product_B0BV7HZH2F,brand_samsung,MANUFACTURED_BY
product_B09V1M7KTM,brand_samsung,MANUFACTURED_BY
product_B0C4FC31SQ,brand_ulefone,MANUFACTURED_BY
product_B08Y62HJ79,brand_xiaomi,MANUFACTURED_BY
product_B07947B4DG,brand_lg,MANUFACTURED_BY
product_B07C9Z51DH,brand_blu,MANUFACTURED_BY
product_B08JQJSJJX,brand_motorola,MANUFACTURED_BY
product_B084MJN6Z7,brand_xgody,MANUFACTURED_BY
product_B00XM28BQ8,brand_cellallure,MANUFACTURED_BY
product_B0BG9XQ32C,brand_yunseity,MANUFACTURED_BY
product_B093CN63GT,brand_samsung,MANUFACTURED_BY
product_B07FK4B4WS,brand_oneplus,MANUFACTURED_BY
product_B08QTQHS6K,brand_samsung,MANUFACTURED_BY
product_B00HIRXU9Q,brand_blu,MANUFACTURED_BY
product_B097CJXJ37,brand_samsung,MANUFACTURED_BY
product_B085M28YSS,brand_straight_talk,MANUFACTURED_BY
product_B00OSL5A7A,brand_blu,MANUFACTURED_BY
product_B00F6LJ4BO,brand_gsm_harbour,MANUFACTURED_BY
product_B07CXWJ3BQ,brand_victony,MANUFACTURED_BY
product_B07KGG9F63,brand_oneplus,MANUFACTURED_BY
product_B01K69HHTQ,brand_logic,MANUFACTURED_BY
product_B0848N32XP,brand_huawei,MANUFACTURED_BY
product_B07FRZKZBR,brand_motorola,MANUFACTURED_BY
product_B07PH1Y4J7,brand_google,MANUFACTURED_BY
product_B07RYN9NXK,brand_saitek,MANUFACTURED_BY
product_B01N2W82N6,brand_blu,MANUFACTURED_BY
product_B075Y3YT8C,brand_kyocera,MANUFACTURED_BY
product_B016XBLIZK,brand_freedompop,MANUFACTURED_BY
product_B09CLMQJ4T,brand_tracfone,MANUFACTURED_BY
product_B00FJ9F50C,brand_blu,MANUFACTURED_BY
product_B0BGG1ZKSP,brand_redmagic,MANUFACTURED_BY
product_B082QSYT9G,brand_blu,MANUFACTURED_BY
product_B0B4V8V68T,brand_samsung,MANUFACTURED_BY
